"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PDE7A",2.77971253549969e-70,0.565729657513303,0.962,0.857,8.50619832988261e-66
"IPCEF1",3.57684412539225e-70,0.518016506504832,0.586,0.293,1.09455007081128e-65
"FYB1",6.61627158727399e-70,0.545845898776364,0.953,0.857,2.02464526842171e-65
"BTG1",4.30445266042083e-69,-0.596992976243606,0.655,0.841,1.31720555861538e-64
"DENND2D",1.08598776431643e-68,0.3203194364818,0.322,0.105,3.32323115758471e-64
"SLFN5",6.4862255578347e-68,0.476394438811401,0.558,0.272,1.984849882953e-63
"SATB1-AS1",2.67705901408468e-67,0.610441529249158,0.671,0.383,8.19206828900054e-63
"MTFR1",2.23475218637663e-65,0.461287605423986,0.628,0.335,6.83856516553113e-61
"RAB30-DT",5.77349749650363e-62,0.338162792531019,0.313,0.107,1.76674796890508e-57
"ATM",1.22474033447557e-61,0.491583921035307,0.964,0.866,3.74782789752868e-57
"EEF1D",3.9588249511964e-61,-0.539887574052786,0.173,0.491,1.21144002331561e-56
"ITK",1.36848909156796e-60,0.54176856303263,0.949,0.79,4.18771346910711e-56
"ITGA6",6.21137806739477e-60,0.503961167266328,0.78,0.495,1.90074380240347e-55
"PTMA",7.52569293050888e-60,-0.572418487643506,0.567,0.788,2.30293729366502e-55
"ARHGAP25",1.20973676744133e-59,0.472033921618479,0.625,0.34,3.7019154820472e-55
"TNFAIP8",1.7576340654545e-59,0.558827394186539,0.902,0.716,5.3785360036973e-55
"ZBTB20",3.798395842752e-59,0.527969114059331,0.98,0.937,1.16234711184054e-54
"HIST1H1D",4.28400924852477e-59,0.293354096814261,0.303,0.104,1.31094967014107e-54
"COX4I1",1.2425129118477e-58,-0.524768744781197,0.137,0.448,3.80221376154515e-54
"PTPRC",2.03197816282377e-58,0.382311353726902,0.999,0.993,6.21805637605701e-54
"ANKRD36",4.24196427847265e-58,0.399122878645416,0.515,0.249,1.29808348885542e-53
"HLA-A",5.43191602215728e-58,-0.552349463387361,0.675,0.833,1.66222062194035e-53
"H3F3B",3.75854702328647e-57,-0.569747952475461,0.408,0.664,1.15015297459589e-52
"ST6GAL1",2.74295762986858e-56,0.447342871046414,0.535,0.268,8.39372464316085e-52
"AC009505.1",4.7623027924101e-56,0.261931449486274,0.246,0.076,1.45731227750541e-51
"RBMS1",4.20518946984594e-55,0.568410965860193,0.845,0.62,1.28683002966756e-50
"AC079793.1",1.38193806192967e-54,0.526353884863092,0.889,0.72,4.22886866331098e-50
"FHIT",2.00435887506905e-54,0.564015950498486,0.965,0.904,6.1335385935988e-50
"LINC01550",2.17723660552671e-54,0.470180224689171,0.523,0.271,6.6625617365723e-50
"LTB",2.42487200394879e-54,-0.60622355935804,0.397,0.638,7.42035081928368e-50
"AC245297.3",2.54386968944225e-54,0.339563153439465,0.437,0.196,7.78449563666222e-50
"INPP4B",7.86048393024048e-54,0.592946234667084,0.956,0.872,2.40538668749289e-49
"TXK",1.37110094073034e-53,0.543015783779987,0.892,0.713,4.19570598872893e-49
"MDFIC",1.40065011548652e-53,0.62931763039858,0.592,0.352,4.28612941840029e-49
"IL6ST",1.93199665503121e-53,0.498001819791603,0.918,0.772,5.91210296406101e-49
"CAMK4",8.03222316867804e-53,0.496339945707442,0.974,0.928,2.45794061184717e-48
"SULT1B1",9.63402971532847e-53,0.260062007223521,0.227,0.069,2.94810943318766e-48
"LARS",1.23594218728231e-52,0.324068300350711,0.345,0.137,3.78210668730261e-48
"AC139720.1",3.23997154010993e-52,0.785039917969835,0.614,0.384,9.91463690989039e-48
"MAP4K4",3.80103574932029e-52,0.47227586100831,0.732,0.471,1.1631549496495e-47
"AL592183.1",5.86241138507847e-52,0.325531642697882,0.28,0.099,1.79395650794786e-47
"PRKCQ-AS1",6.77153822320182e-52,0.522335143718974,0.752,0.521,2.07215841168199e-47
"FOXP1",9.53211434038082e-52,0.391471609443947,1,0.992,2.91692230929994e-47
"AC010275.1",1.04392322089927e-51,0.251791045710177,0.264,0.089,3.19450944827385e-47
"RNF144A",1.3601289139087e-50,0.393533440658158,0.544,0.287,4.16213048945201e-46
"PSAP",1.87689097309898e-50,0.299983764139511,0.35,0.142,5.74347406678018e-46
"TRAF3IP3",2.03263070658962e-50,0.393568852987106,0.668,0.404,6.22005322523489e-46
"HIVEP2",3.47950527367176e-50,0.539178432162188,0.824,0.606,1.06476340879629e-45
"RETREG1",4.62812574624461e-50,0.477200412410035,0.649,0.398,1.41625275960831e-45
"ANKRD36C",1.15513143509734e-49,0.380559918758098,0.52,0.272,3.53481770454136e-45
"LINS1",3.41615027011841e-49,0.34521187566665,0.477,0.235,1.04537614415893e-44
"CNTRL",6.19326778722981e-49,0.44625374305815,0.547,0.303,1.89520187557019e-44
"PFDN5",8.70628016642157e-48,-0.4639209154842,0.15,0.424,2.66420879372667e-43
"RFTN1",1.81411166238256e-47,0.421957546527487,0.592,0.345,5.55136309805686e-43
"LCP2",1.89334719399814e-47,0.400577110803011,0.671,0.41,5.79383174835371e-43
"DGKA",4.05499650956895e-47,0.390203804234519,0.602,0.351,1.2408694818932e-42
"MLLT3",4.38047259182337e-47,0.620652984176603,0.872,0.712,1.34046841782387e-42
"BACH2",7.03752881924458e-47,0.450873227337667,0.987,0.95,2.15355419397703e-42
"C1orf112",1.20101667616619e-46,0.33261024061202,0.404,0.186,3.67523113073614e-42
"RCSD1",1.83571251505548e-46,0.365395446830133,0.536,0.288,5.61746386732127e-42
"AC078883.1",1.52982729355411e-45,0.28898430614304,0.286,0.109,4.68142450100494e-41
"DDX17",1.81088495426168e-45,0.396289966861561,0.921,0.763,5.54148904853617e-41
"SLC39A10",7.82370408878404e-45,0.36080257775453,0.442,0.216,2.3941316882088e-40
"DOCK10",1.12867714770567e-44,0.458473485737973,0.965,0.908,3.45386493969411e-40
"INPP4A",2.05467650442868e-44,0.414486945732703,0.682,0.432,6.2875155712022e-40
"C11orf65",3.82214517707765e-44,0.340790097692825,0.415,0.202,1.16961464563753e-39
"CHRM3-AS2",4.69545003637076e-44,0.347912826775956,0.488,0.257,1.43685466562982e-39
"ANKRD44",1.04335968392604e-43,0.382163842918924,0.985,0.945,3.19278496878208e-39
"SUCLG2",2.61842962322154e-42,0.449925678967978,0.813,0.633,8.01265649002023e-38
"DOCK11",3.66507805456331e-42,0.408230543651394,0.711,0.472,1.12155053547692e-37
"AC010894.3",4.78220790685965e-42,0.30167697567646,0.408,0.198,1.46340344157812e-37
"AC002463.1",6.92378305186011e-42,0.289733933171648,0.292,0.118,2.11874685169971e-37
"SNHG14",9.4752556313192e-42,0.453925321895365,0.72,0.489,2.89952297573999e-37
"ARHGEF3",1.12201971700053e-41,0.470356681068494,0.697,0.463,3.43349253599333e-37
"THEMIS",1.22171362257157e-41,0.5699936968084,0.813,0.621,3.73856585643125e-37
"ANKRD36B",8.50133830588874e-41,0.273958168150004,0.293,0.121,2.60149453498501e-36
"COX7C",1.00725374488885e-40,-0.430341661199913,0.201,0.452,3.08229718473436e-36
"RPL36AL",1.366931146238e-40,-0.414756078198472,0.128,0.373,4.18294600060291e-36
"MIR181A1HG",4.22734185295726e-40,0.300889474811947,0.226,0.081,1.29360888042345e-35
"CARD8",1.06563847523657e-39,0.285864505271341,0.417,0.206,3.26096029807143e-35
"NEK7",2.25137506438873e-39,0.423350286978762,0.544,0.317,6.88943283453596e-35
"SCML4",3.27858269755704e-39,0.429000800117526,0.738,0.507,1.00327909127943e-34
