"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"BCL2",0.00798290873485995,0.615024475325177,0.476,0.398,1
"KCNQ5",0.00808974337307263,0.401993018600525,0.234,0.155,1
"DOCK9",0.0108832172165232,0.255749600299104,0.387,0.299,1
"PHACTR2",0.0112638554782987,0.329396898515916,0.637,0.577,1
"PSMA1",0.0118682188081829,0.284644735947075,0.419,0.336,1
"PRKN",0.0127392796854229,0.296468179948784,0.298,0.217,1
"PDGFD",0.0128857713505322,0.328404223955858,0.274,0.2,1
"XIST",0.0131903309623681,0.276023222282079,0.339,0.253,1
"PPP1R12B",0.0136159929378253,0.275868059169408,0.29,0.209,1
"FRY",0.0137294872323127,0.279995185042849,0.169,0.104,1
"PRKCA",0.013903141913471,0.275629777186792,0.379,0.281,1
"NCAM1",0.0289067615101015,0.252515331348293,0.234,0.167,1
"PLCL1",0.0327440089250751,0.263196548254701,0.218,0.153,1
"IL12RB2",0.0405650227412304,-0.295328236411601,0.145,0.213,1
"FHIT",0.0590474025526224,0.306568722961469,0.242,0.183,1
"BACH2",0.280503606587472,0.318618340965136,0.484,0.448,1
"IKZF2",0.370759845811344,0.314066989384242,0.161,0.142,1
"IFNG-AS1",0.782872923284424,0.581876416030916,0.21,0.217,1
