"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"606","SLC4A7",1.5606476890783e-08,0.273228417679969,0.422,0.182,0.00047757379933485
"607","TTBK2",1.74833001969669e-08,0.286343473390441,0.239,0.081,0.000535006469327383
"608","MARCH7",1.76290903473634e-08,0.266634652496518,0.486,0.223,0.000539467793719667
"609","SRGN",1.77707992865473e-08,-0.612670904629176,0.651,0.86,0.000543804228967634
"610","MTURN",1.89809915078798e-08,0.271025014782284,0.294,0.111,0.000580837321132629
"611","OAZ1",1.99420047964264e-08,0.301253344719769,0.358,0.15,0.000610245288775443
"612","PAM",2.08302873439687e-08,0.370773852039332,0.229,0.078,0.000637427623012785
"613","TRERF1",2.12972609783091e-08,0.293884686904718,0.486,0.223,0.000651717483197238
"614","CD53",2.15895977949428e-08,0.268555524932589,0.532,0.252,0.000660663282123045
"615","CHD6",2.17675929617176e-08,0.309847568155193,0.45,0.21,0.000666110112221521
"616","MCPH1",2.18384489949327e-08,0.256747628900165,0.294,0.111,0.000668278377693937
"617","TOX",2.21109728763799e-08,0.635136802422042,0.413,0.194,0.000676617880990103
"618","TTC39C",2.22641889392012e-08,0.415085497516907,0.321,0.135,0.000681306445728497
