Gene name	Mouse gene name
TRAV23DV6	Trav14d-3-dv8
TRAV23DV6	Trav14-3
TRAV23DV6	Trav14-2
TRAV23DV6	Trav14-1
TRAV23DV6	Trav14n-3
CEP57	Cep57
TRDV1	Trav15-1-dv6-1
TRDV1	Trav15n-1
TRDV1	Trav15-2-dv6-2
TRDV1	Trav15n-2
TRDV1	Trav15d-1-dv6d-1
TRDV1	Trav15d-2-dv6d-2
TRAV24	
YEATS4	Yeats4
TRAV25	
TRAV26-1	
TRAV8-7	
TRAV27	Trav18
TRAV28	
TRAV29DV5	Trav19
ZNF808	
EI24P6	
TRAV30	
TRAV31	
TRAV32	
TRAV33	
TRAV26-2	Trav21-dv12
TRAV34	Trdv1
ARL6IP1P2	
RNU6-811P	
TRAV35	
ARHGAP29	Arhgap29
TRAV36DV7	
RN7SL314P	
TRAV37	
TRAV38-1	Trdv2-2
TMEM161BP1	
VN1R53P	
TRAV38-2DV8	Trdv2-2
TRAV39	Trav23
TRAV40	
LINC01209	
TRAV41	
CIR1P1	
TUBGCP2	Tubgcp2
LINC01840	
MIR3141	
MIR1303	
RN7SL803P	
LINC00886	
RPL21P57	
VCX3A	
FAXDC2	Gm12248
RPL39P34	
HNRNPA1P24	
RNU6-275P	
PRDX3P4	
RN7SKP161	
METTL15P1	
RNU6-1128P	Gm24668
RNU7-60P	
PIK3IP1	Pik3ip1
RNU6-491P	Gm24035
RNU6-837P	Gm23258
RNU6-837P	Gm56396
RNU6-837P	Gm26369
RNU6-545P	Gm54812
RNU6-545P	Gm54642
RNU6-545P	Gm26099
RNU6-545P	Gm55847
MIR3974	
RNU6-251P	Gm25425
RN7SL38P	
RNU1-149P	Gm22456
ZNF611	
RNA5SP354	
MIR4302	
RNA5SP357	
RNA5SP360	
TCEAL4	
RN7SKP262	Gm56250
RN7SKP262	Gm56084
RNA5SP356	
RNA5SP361	
RNA5SP358	
RNA5SP359	
IGHM	Ighm
RNU6-472P	Gm25258
MIR1293	
RNU6-1093P	
SPRED2	Spred2
	Gm54889
RNU6-1069P	
RNU6-333P	
RNU6-400P	
RN7SKP289	Gm55638
ADAMTS17	Adamts17
RNU6-871P	
ADAMTS9	Adamts9
RN7SKP65	Gm55568
RN7SKP65	Gm54899
RN7SKP65	Gm56312
MYH3	Myh3
RNU6-279P	
MIR4539	
MIR4507	
RNU4-20P	
MIR4538	
MIR4537	
MIR1228	
RNU6-595P	Gm24848
RNU1-83P	
MIR6125	
RN7SL804P	
RNU6-769P	
MIR6757	
RNU6-1012P	
RNU6-238P	Gm26131
RN7SKP172	
RNA5SP496	
RNU7-120P	
RNU1-117P	
MIR3913-1	
SNORA70G	
RNA5SP363	
RN7SL737P	
MIR3913-2	
RNU7-4P	
MIR617	
MIR618	
MIR4699	
MIR331	Mir331
CRISP3	Crisp1
CRISP3	Crisp3
RNU6-808P	Gm25332
WNK3	Wnk3
MIR5700	
	Gm26224
MIR4495	
RNU6-1329P	
RNU6-977P	
NOXA1	Noxa1
RNU6-768P	
RN7SL88P	Gm22701
RN7SL483P	
RNA5SP367	
MIR3685	
RNU4-24P	
RNU6-1183P	
RNU5E-5P	
APOL3	Apol10a
APOL3	Apol9b
APOL3	Apol7a
APOL3	Apol9a
APOL3	Apol7b
APOL3	Apol11a
APOL3	Apol11b
APOL3	Apol8
APOL3	Apol10b
APOL3	Apol7c
APOL3	Apol7e
RNU4-41P	
HSPA9P1	
RNA5SP369	
	Gm24888
MIR7844	
RN7SL330P	
MIR1279	
RNU6-735P	
MIR4303	
RNU6-101P	Gm24491
RNY1P16	
RNA5SP368	
RNU6-172P	
RNU6-36P	Gm26054
RN7SL630P	
RNU6-1068P	Gm22333
RFTN2	Rftn2
RNU6-247P	Gm26255
RNU6-247P	Gm26049
MIR4472-2	
MIR6760	
RNU7-94P	
MIR1302-1	
LINS1	Lins1
IGHV6-1	Ighv2-4
IGHV6-1	Ighv2-3
IGHV6-1	Ighv3-5
IGHV6-1	Ighv3-4
IGHV6-1	Ighv3-8
IGHV6-1	Ighv12-3
IGHV6-1	Ighv2-6
IGHV6-1	Ighv3-1
IGHV6-1	Ighv2-9-1
IGHV6-1	Ighv2-6-8
IGHV6-1	Ighv2-2
IGHV6-1	Ighv2-9
IGHV6-1	Ighv3-6
IGHV6-1	Ighv2-5
IGHV6-1	Ighv3-3
IGHV6-1	Ighv2-7
MIR619	
MIR1827	
RNU6-1188P	Gm23169
RNA5SP373	
RNA5SP371	
MIR620	
RN7SL176P	
MIR378H	
RN7SKP263	
RN7SKP11	
GEMIN5	Gemin5
RNA5SP374	
ZNF28	
RN7SL865P	
RNA5SP372	
MIR7107	
RNU1-104P	Gm23240
RNA5SP376	
CDK5	Cdk5
RNA5SP345	
MIR3612	
RNU6-717P	
RPL32P25	
RN7SL508P	
IGHV4-4	Ighv2-4
IGHV4-4	Ighv2-3
IGHV4-4	Ighv3-5
IGHV4-4	Ighv3-4
IGHV4-4	Ighv3-8
IGHV4-4	Ighv12-3
IGHV4-4	Ighv2-6
IGHV4-4	Ighv3-1
IGHV4-4	Ighv2-9-1
IGHV4-4	Ighv2-6-8
IGHV4-4	Ighv2-2
IGHV4-4	Ighv2-9
IGHV4-4	Ighv3-6
IGHV4-4	Ighv2-5
IGHV4-4	Ighv3-3
IGHV4-4	Ighv2-7
MIR3922	
MIR1251	Mir1251
RNU6-361P	
IGHV7-4-1	Ighv9-3
IGHV7-4-1	Ighv9-4
IGHV7-4-1	Ighv9-1
IGHV7-4-1	Ighv9-2
ZDHHC6	Zdhhc6
MIR135A2	Mir135a-2
IGHV2-5	Ighv8-6
IGHV2-5	Ighv8-4
IGHV2-5	Ighv8-5
IGHV2-5	Ighv8-12
IGHV2-5	Ighv8-11
IGHV2-5	Ighv8-8
IGHV2-5	Ighv8-13
IGHV2-5	Ighv8-2
IGHV2-5	Ighv8-9
ADIPOR2	Adipor2
PABPN1P2	
MTHFD1L	Mthfd1l
RNA5SP389	
LINC02790	
MYO3B-AS1	
IGHV4-61	Ighv2-4
IGHV4-61	Ighv2-3
IGHV4-61	Ighv3-5
IGHV4-61	Ighv3-4
IGHV4-61	Ighv3-8
IGHV4-61	Ighv12-3
IGHV4-61	Ighv2-6
IGHV4-61	Ighv3-1
IGHV4-61	Ighv2-9-1
IGHV4-61	Ighv2-6-8
IGHV4-61	Ighv2-2
IGHV4-61	Ighv2-9
IGHV4-61	Ighv3-6
IGHV4-61	Ighv2-5
IGHV4-61	Ighv3-3
IGHV4-61	Ighv2-7
EFEMP2	Efemp2
ZNF773	Zfy2
ZNF773	Zfy1
HMGB1P46	
IGHV1-69	Ighv1-85
IGHV1-69	Ighv14-4
IGHV1-69	Ighv1-82
IGHV1-69	Ighv1-84
IGHV1-69	Ighv1-37
IGHV1-69	Ighv1-15
IGHV1-69	Ighv14-3
IGHV1-69	Ighv1-22
IGHV1-69	Ighv1-19
IGHV1-69	Ighv1-47
IGHV1-69	Ighv1-43
IGHV1-69	Ighv1-39
IGHV1-69	Ighv1-66
IGHV1-69	Ighv1-54
IGHV1-69	Ighv1-12
IGHV1-69	Ighv14-1
IGHV1-69	Ighv1-49
IGHV1-69	Ighv1-77
IGHV1-69	Ighv1-11
IGHV1-69	Ighv1-62-3
IGHV1-69	Ighv1-62-1
IGHV1-69	Ighv1-69
IGHV1-69	Ighv1-76
IGHV1-69	Ighv1-7
IGHV1-69	Ighv1-67
IGHV1-69	Ighv1-36
IGHV1-69	Ighv1-34
IGHV1-69	Ighv1-61
IGHV1-69	Ighv1-75
IGHV1-69	Ighv1-50
IGHV1-69	Ighv1-20
IGHV1-69	Ighv1-74
IGHV1-69	Ighv15-2
IGHV1-69	Ighv1-78
IGHV1-69	Ighv1-18
IGHV1-69	Ighv1-59
IGHV1-69	Ighv1-24
IGHV1-69	Ighv1-64
IGHV1-69	Ighv1-26
IGHV1-69	Ighv1-53
IGHV1-69	Ighv1-16
IGHV1-69	Ighv1-52
IGHV1-69	Ighv1-63
IGHV1-69	Ighv1-58
IGHV1-69	Ighv1-31
IGHV1-69	Ighv1-72
IGHV1-69	Ighv1-71
IGHV1-69	Ighv1-42
IGHV1-69	Ighv1-80
IGHV1-69	Ighv1-56
IGHV1-69	Ighv14-2
IGHV1-69	Ighv1-62-2
IGHV1-69	Ighv1-23
IGHV1-69	Ighv1-55
IGHV1-69	Ighv1-9
IGHV1-69	Ighv1-81
IGHV1-69	Ighv1-5
IGHV1-69	Ighv1-4
IGHV2-70D	Ighv8-6
IGHV2-70D	Ighv8-4
IGHV2-70D	Ighv8-5
IGHV2-70D	Ighv8-12
IGHV2-70D	Ighv8-11
IGHV2-70D	Ighv8-8
IGHV2-70D	Ighv8-13
IGHV2-70D	Ighv8-2
IGHV2-70D	Ighv8-9
PTP4A3	Ptp4a3
IGHV1-69-2	Ighv1-85
IGHV1-69-2	Ighv14-4
IGHV1-69-2	Ighv1-82
IGHV1-69-2	Ighv1-84
IGHV1-69-2	Ighv1-37
IGHV1-69-2	Ighv1-15
IGHV1-69-2	Ighv14-3
IGHV1-69-2	Ighv1-22
IGHV1-69-2	Ighv1-19
IGHV1-69-2	Ighv1-47
IGHV1-69-2	Ighv1-43
IGHV1-69-2	Ighv1-39
IGHV1-69-2	Ighv1-66
IGHV1-69-2	Ighv1-54
IGHV1-69-2	Ighv1-12
IGHV1-69-2	Ighv14-1
IGHV1-69-2	Ighv1-49
IGHV1-69-2	Ighv1-77
IGHV1-69-2	Ighv1-11
IGHV1-69-2	Ighv1-62-3
IGHV1-69-2	Ighv1-62-1
IGHV1-69-2	Ighv1-69
IGHV1-69-2	Ighv1-76
IGHV1-69-2	Ighv1-7
IGHV1-69-2	Ighv1-67
IGHV1-69-2	Ighv1-36
IGHV1-69-2	Ighv1-34
IGHV1-69-2	Ighv1-61
IGHV1-69-2	Ighv1-75
IGHV1-69-2	Ighv1-50
IGHV1-69-2	Ighv1-20
IGHV1-69-2	Ighv1-74
IGHV1-69-2	Ighv15-2
IGHV1-69-2	Ighv1-78
IGHV1-69-2	Ighv1-18
IGHV1-69-2	Ighv1-59
IGHV1-69-2	Ighv1-24
IGHV1-69-2	Ighv1-64
IGHV1-69-2	Ighv1-26
IGHV1-69-2	Ighv1-53
IGHV1-69-2	Ighv1-16
IGHV1-69-2	Ighv1-52
IGHV1-69-2	Ighv1-63
IGHV1-69-2	Ighv1-58
IGHV1-69-2	Ighv1-31
IGHV1-69-2	Ighv1-72
IGHV1-69-2	Ighv1-71
IGHV1-69-2	Ighv1-42
IGHV1-69-2	Ighv1-80
IGHV1-69-2	Ighv1-56
IGHV1-69-2	Ighv14-2
IGHV1-69-2	Ighv1-62-2
IGHV1-69-2	Ighv1-23
IGHV1-69-2	Ighv1-55
IGHV1-69-2	Ighv1-9
IGHV1-69-2	Ighv1-81
IGHV1-69-2	Ighv1-5
IGHV1-69-2	Ighv1-4
IGHV1-69D	Ighv1-85
IGHV1-69D	Ighv14-4
IGHV1-69D	Ighv1-82
IGHV1-69D	Ighv1-84
IGHV1-69D	Ighv1-37
IGHV1-69D	Ighv1-15
IGHV1-69D	Ighv14-3
IGHV1-69D	Ighv1-22
IGHV1-69D	Ighv1-19
IGHV1-69D	Ighv1-47
IGHV1-69D	Ighv1-43
IGHV1-69D	Ighv1-39
IGHV1-69D	Ighv1-66
IGHV1-69D	Ighv1-54
IGHV1-69D	Ighv1-12
IGHV1-69D	Ighv14-1
IGHV1-69D	Ighv1-49
IGHV1-69D	Ighv1-77
IGHV1-69D	Ighv1-11
IGHV1-69D	Ighv1-62-3
IGHV1-69D	Ighv1-62-1
IGHV1-69D	Ighv1-69
IGHV1-69D	Ighv1-76
IGHV1-69D	Ighv1-7
IGHV1-69D	Ighv1-67
IGHV1-69D	Ighv1-36
IGHV1-69D	Ighv1-34
IGHV1-69D	Ighv1-61
IGHV1-69D	Ighv1-75
IGHV1-69D	Ighv1-50
IGHV1-69D	Ighv1-20
IGHV1-69D	Ighv1-74
IGHV1-69D	Ighv15-2
IGHV1-69D	Ighv1-78
IGHV1-69D	Ighv1-18
IGHV1-69D	Ighv1-59
IGHV1-69D	Ighv1-24
IGHV1-69D	Ighv1-64
IGHV1-69D	Ighv1-26
IGHV1-69D	Ighv1-53
IGHV1-69D	Ighv1-16
IGHV1-69D	Ighv1-52
IGHV1-69D	Ighv1-63
IGHV1-69D	Ighv1-58
IGHV1-69D	Ighv1-31
IGHV1-69D	Ighv1-72
IGHV1-69D	Ighv1-71
IGHV1-69D	Ighv1-42
IGHV1-69D	Ighv1-80
IGHV1-69D	Ighv1-56
IGHV1-69D	Ighv14-2
IGHV1-69D	Ighv1-62-2
IGHV1-69D	Ighv1-23
IGHV1-69D	Ighv1-55
IGHV1-69D	Ighv1-9
IGHV1-69D	Ighv1-81
IGHV1-69D	Ighv1-5
IGHV1-69D	Ighv1-4
ZNF549	Zfy2
ZNF549	Zfy1
IGHV2-70	Ighv8-6
IGHV2-70	Ighv8-4
IGHV2-70	Ighv8-5
IGHV2-70	Ighv8-12
IGHV2-70	Ighv8-11
IGHV2-70	Ighv8-8
IGHV2-70	Ighv8-13
IGHV2-70	Ighv8-2
IGHV2-70	Ighv8-9
IGHV3-72	Ighv7-4
IGHV3-72	Ighv7-3
IGHV3-72	Ighv7-1
IGHV3-72	Ighv7-2
ASB7	Asb7
IGHV3-73	Ighv7-4
IGHV3-73	Ighv7-3
IGHV3-73	Ighv7-1
IGHV3-73	Ighv7-2
IGHV3-74	Ighv4-1
IGHV3-74	Ighv11-1
IGHV3-74	Ighv11-2
SCO1	Sco1
PGM1	Pgm1
MIR5195	
CACNA2D4	Cacna2d4
IGHVII-78-1	
ZNF416	
IGHV3-79	
IGHV4-80	
GLIS3-AS1	
IGHV7-81	Ighv9-3
IGHV7-81	Ighv9-4
IGHV7-81	Ighv9-1
IGHV7-81	Ighv9-2
GLIS3-AS2	
RNU6-694P	
IGHVIII-82	
SDR16C5	Sdr16c5
SYNE3	Syne3
ZIK1	Zik1
UBAP2	Ubap2
INHBB	Inhbb
CERS3	Cers3
RNU6-661P	Gm25416
ADPRM	Adprm
CKS1BP3	
ARHGAP8	Arhgap8
RPL35AP14	
CCNE2	Ccne2
LRRC70	
TMUB1	Tmub1
BRCC3	Brcc3
BRCC3	Brcc3dc
ZNF134	Zfy2
ZNF134	Zfy1
LNPK	Lnpk
TMEM220	Tmem220
IGSF21	Igsf21
GABRB2	Gabrb2
ZNF211	
CEP57L1P1	
EIF4EBP2	Eif4ebp2
NODAL	Nodal
MRPS18A	Mrps18a
COA7	Coa7
ASB10	Asb10
YY1P1	
RNPC3-DT	
MAGOH2P	
TMEM220-AS1	
EBF3	Ebf3
FBXO9	Fbxo9
TPRG1LP1	
PROX2	Prox2
DPYD-IT1	
ZNF527	
OLFML3	Olfml3
IQCA1L	Iqca1l
MTCO1P58	
PRSS3	Prss3
PRSS3	Prss1
PRSS3	Gm5771
PRSS3	Gm10334
PRSS3	Try5
PRSS3	Try10
PRSS3	Prss2
PRSS3	Try4
SIPA1L1	Sipa1l1
B3GNT5	B3gnt5
PIRT	Pirt
IDH3G	Idh3g
ABCF2	Abcf2
RNU6-1065P	
RPL15P21	
RN7SL601P	
SHISA6	Shisa6
GCLM	Gclm
FIBP	Fibp
ZNF569	Zfp74
DDX50P2	
FAM151AP1	
OR4F21	Or4f7
NKX2-6	Nkx2-6
TDRP	Tdrp
C10orf143	9430038I01Rik
GOLIM4	Golim4
LRP12	Lrp12
LINC01585	
YWHAEP5	
SLC25A25	Slc25a25
SNORD18	
ATP6V1G2	Atp6v1g2
RN7SL363P	
CTAGE7P	
PPIAP32	
GLRX3	Glrx3
FES	Fes
CSRNP3	Csrnp3
TGFBR3	Tgfbr3
DNAH9	Dnah9
ZNF571-AS1	
MPIG6B	Mpig6b
RBM12B-AS1	
RBM12B-DT	
CCNI2	
LINC02990	
MAFA-AS1	
MAFA	Mafa
ZC3H3	Zc3h3
SPRY4	Spry4
ZNF540	
EEF1A2	Eef1a2
ZFP62	Zfp62
HERPUD2	Herpud2
BEND7-DT	
RPL6P24	
PHF21B	Phf21b
RNA5SP301	
RPL23AP28	
ACSL5	Acsl5
KANSL1L-AS1	
DLX1	Dlx1
GSDMD	Gsdmd
MGAT1	Mgat1
RPL19P2	
FAM47A	
TM4SF19-AS1	
APOOL	Apool
HERPUD2-AS1	
SIAH2-AS1	
LINC03013	
KCNAB1-AS2	
MTAPP2	
SELENOKP1	
CCDC50	Ccdc50
ZNF607	
KCNQ2	Kcnq2
PLS3	Pls3
ZNF385B	Zfp385b
RSBN1L	Rsbn1l
CETN3	Cetn3
WDR87	
CCDC85B	Ccdc85b
DNAJB5	Dnajb5
CNOT7P2	
VAV3-AS1	
FOSL1	Fosl1
RPL21P23	
RPL36AP12	
HES1	Hes1
RN7SL718P	
TFAP2A	Tfap2a
ALG14-AS1	
CYP2S1	Cyp2s1
RPL6P28	
MTND3P21	
ELAVL4-AS1	
RTL10	
TMEM60	Tmem60
CLINT1	Clint1
C11orf68	AI837181
GK5	Gk5
DDX3ILA1	
RPL13AP17	
RANBP1	Ranbp1
SZT2	Szt2
DRAP1	Drap1
RALB	Ralb
AXL	Axl
MAGI2-AS1	
MAGI2-AS2	
RNU6-337P	
RNU6-530P	
MROH6	Mroh6
NUP35P2	
GGCT	Ggct
ZBTB1	Zbtb1
MAN1B1	Man1b1
TRIM9	Trim9
TRPC6P10	
CRHR2	Crhr2
NAPRT	Naprt
XIAP-AS1	
RNU6-122P	
PARD6BP1	
STAG2-AS1	
ZIK1P1	
HSPA8P20	
TEX13D	Tex13c1
TEX13D	Tex13d
SART1	Sart1
NPM1P34	
GPC3	Gpc3
MIR107	
PANK1-AS1	
ELOAP1	
MIR5100	
HIF1A	Hif1a
LINC02623	
LINC01264	
DYNLT2B	Dynlt2b
IPO11	Ipo11
SEPTIN3	Septin3
RET	Ret
ARL4C	Arl4c
EHHADH	Ehhadh
SRSF3P6	
OR1J1	Or1j1
IDI1P1	
OR1J2	
BLM	Blm
OR1J4	Or1j4
OR1H1P	
OR1Q1	Or1q1
SMYD5	Smyd5
OR1L1	
TLK1P1	
CLIC5	Clic5
GLIS3	Glis3
TM4SF1-AS1	
SLC51A	Slc51a
RN7SL34P	
CCDC97	Ccdc97
EIF1AD	Eif1ad
TMEM91	Tmem91
RPL34P10	
VPS26CP1	
ATP5F1AP2	
EDAR	Edar
RPL21P122	
MAP2K4	Map2k4
EIF2B5	Eif2b5
AVPR2	Avpr2
DEPDC5	Depdc5
COX7BP3	
LINC01349	
ZNF169	Zfp169
GARS1	Gars
PRRG3	Prrg3
PCDH12	Pcdh12
B9D2	B9d2
TIGD5	Tigd5
PYCR3	Pycrl
PHTF1	Phtf1
CSGALNACT2-DT	
CSGALNACT2	Csgalnact2
RNF103-CHMP3	
VDAC1P11	
TMCO6	Tmco6
RIPK1	Ripk1
PTMAP12	
RASGEF1A	Rasgef1a
YRDCP1	
BCKDHA	Bckdha
CNGA2	Cnga2
ICOS	Icos
BANF1	Banf1
SNAPC1	Snapc1
LRTM2	Lrtm2
RNU6-669P	
FBP2	Fbp2
SHOX	Rhox10
GFOD1-AS1	
RNU11-2P	
RPS4XP7	
MIR744	Mir744
RN7SKP204	
NOL7	Nol7
MYOCD-AS1	
ARHGAP44-AS1	
TPM3P8	
FBP1	Fbp1
GFUS	Gfus
MIR1269B	
RANBP9	Ranbp9
MDH1B	Mdh1b
DCP1B	Dcp1b
SYP	Syp
CST6	Cst6
COX4I1P1	
LINC02633	
RNU6ATAC11P	
RPL5P26	
LINC00644	
CATSPER1	Catsper1
ELAC2	Elac2
REC8	Rec8
GLUD1	Glud1
MIR3692	
SNX9	Snx9
RPS27AP17	
ERICH4	Erich4
STS	
MEGF9	Megf9
YAE1-DT	
YAE1	Yae1d1
SIGLEC8	Siglece
GAL3ST3	Gal3st3
BRD8	Brd8
PHC1	Phc1
AHCYP2	
FBXW2	Fbxw2
SF3B2	Sf3b2
MIR4767	
RALA	Rala
SNX9-AS1	
HSPE1P26	
RNU6-786P	
PNPLA4	
SYNJ2	Synj2
LINC01173	
PPIAP65	
SIGLEC12	Siglece
LINC01825	
TXNL4AP1	
GLE1	Gle1
USP21P1	
CHIC1	Chic1
RNU6-719P	Gm26062
RNU6-719P	Gm24655
CICP22	
SSBP3P1	
LINC00265	
ZNF623	Zfp623
RPL21P26	
RPSAP19	
BCAS2P2	
SIGLEC27P	
CPNE6	Cpne6
BARD1	Bard1
F3	F3
MIR653	
SIGLEC6	Siglecf
SIGLEC6	Siglech
SIGLEC6	Cd33
TMEM67	Tmem67
MIR489	Mir489
	Gm715
BLCAP	Blcap
FAM156B	Tmem29
CALCR	Calcr
PIK3CB	Pik3cb
FTH1P22	
WARS2-IT1	
NNAT	
LINC01739	
DNAJA1P5	
DCAF8L2	Dcaf8l
VCAM1	Vcam1
PPIAP3	
LINC01746	
GLRXP1	
IL9R	Il9r
LINC00489	
ADGRG3	Adgrg3
FURIN	Furin
NINL	Ninl
SIGLEC29P	
ZNF175	
OPRL1	Oprl1
HSP90B3P	
M6PR	M6pr
HSD3BP2	
LINC01787	
MID1IP1	Mid1ip1
SEC63P1	
PANK2-AS1	
LINC01708	
SIGLEC1	Siglec1
MTATP6P13	
MAGED4B	
RPL9P33	
LINC02787	
GPR88	Gpr88
RPL7P51	
SPACA6-AS1	
MIR99B	Mir99b
MIRLET7E	Mirlet7e
MIR125A	Mir125a
RWDD3	Rwdd3
HAS1	Has1
KLC2-AS1	
KLC2-AS2	
SYNJ2-IT1	
DRC7	Drc7
RAB1B	Rab1b
MEP1A	
WDR25	Wdr25
KLRG1	Klrg1
FPR2	Fpr-rs4
FPR2	Fpr-rs6
FPR2	Fpr2
FPR2	Fpr-rs7
FPR2	Fpr3
FPR2	Fpr-rs3
EDEM2	Edem2
MAN1A2	Man1a2
FPR3	
CNIH2	Cnih2
HNRNPA1P34	
NOVA2	Nova2
VDAC2P2	
LINC00612	
A2M-AS1	
MAPK13	Mapk13
KRT17P8	
BTG1P1	
RNA5SP468	
PZP	Mug1
PZP	Gm7298
PZP	Mug2
RPS18P13	
LINC02048	
UQCC1	Uqcc1
IL12RB1	Il12rb1
YIF1A	Yif1a
ASB2	Asb2
ISG20	Isg20
SHQ1	Shq1
MGAM	Mgam
LRIG2-DT	
LPAR3	Lpar3
PPIB	Ppib
LINC02665	
COX6CP17	
RNU6-535P	Gm26064
RN7SKP167	Gm54733
CPEB1-AS1	
MIR5699	
DIP2C-AS1	
LINC02868	
AP3B2	Ap3b2
LINC01753	
MT1P1	
DPYD-AS1	
CTNNA3	Ctnna3
SSX2	Ssxb2
SSX2	Ssxb5
SSX2	Ssxb1
SSX2	Ssxa1
SSX2	Ssxb10
SSX2	Gm6592
SSX2	Ssxb3
SSX2	Ssxb6
SSX2	Gm14459
SSX2	Gm5751
SSX2	Ssx9
SSX2	Ssxb8
SSX2	Ssxb9
UBAP1	Ubap1
LINC02026	
CTTNBP2NL	Cttnbp2nl
RTP2	Rtp2
OSTN-AS1	
LINC02093	
LINC01972	
HS3ST3A1	Hs3st3a1
ANKRD49P1	
LINC01213	
BRPF3-AS1	
MIR548H3	
DLX2	Dlx2
CDRT15P1	
OTUB2	Otub2
MTCH2P3	
RBMX2P3	
COX10	Cox10
LINC01676	
BRPF3	Brpf3
KATNB1	Katnb1
PSMD14P1	
TMEM151A	Tmem151a
MTND4P28	
PCYT1A	Pcyt1a
RPL6P6	
CD248	Cd248
RNF14P1	
SMC4P1	
RIN1	Rin1
RPS6P2	
VCX	
LINC01525	
TPT1P12	
MIR1244-3	
PTMAP4	
POU5F1P2	
RPL7AP51	
RN7SKP216	Gm56172
MIR7151	
AKR1B10P1	
RPL21P92	
KLF10	Klf10
MAST3-AS1	
OSTF1P1	
DNAJC12	Dnajc12
SLC25A24	Slc25a24
TBX5	Tbx5
UBE2E3	Ube2e3
SERTM2	A730046J19Rik
PIK3R2	Pik3r2
RPL35AP2	
RGN	Rgn
RNA5SP282	
SNORA74	
RNU2-50P	
CDRT15	
SERPINH1P1	
NUDT2	Nudt2
RNU6-1250P	
RN7SL394P	
DNAJC19P1	
RNU6-523P	
HS3ST3B1	Hs3st3b1
RPL12P8	
SIRT1	Sirt1
PPP4R4	Ppp4r4
BRMS1	Brms1
RPS18P12	
MYORG	Myorg
ADI1P2	
LINC02096	
GASAL1	
KIF24	Kif24
RPL23AP76	
CDRT7	
MAILR	
CDRT8	
IFI30	Ifi30
PRPSAP1	Prpsap1
ZNF483	Zkscan16
RPL5P24	
RNU6-1189P	Gm23970
RNU12-2P	
PIFO	Pifo
RBM10	Rbm10
KCNU1	Kcnu1
MIR6772	
POU6F2	Pou6f2
RNU6-879P	
R3HDM2-DT	
INHBC	Inhbc
RNU6-20P	Gm22628
RNU6-20P	Gm22306
GLI1	Gli1
HSPA2	Hspa2
LINC01650	
CYLD	Cyld
NKX2-1	Nkx2-1
RPS3AP38	
MPV17L2	Mpv17l2
RN7SL220P	
PTGR1	Ptgr1
POU5F1P5	
TSPAN2	Tspan2
DNAJB12	Dnajb12
RPL36AP1	
LINC02924	
RN7SL461P	
RNU6-1204P	Gm26255
RNU6-1204P	Gm26049
OTX2	Otx2
RAB3A	Rab3a
BNIP5	Bnip5
B4GAT1	B4gat1
CTAGE6	Mia2
GAPDHP23	
SAPCD2P3	
LINC01776	
B4GAT1-DT	
RPL26P9	
RPL35P5	
LRIG2	Lrig2
LRCH3	Lrch3
FBXL15	Fbxl15
RNU6-24P	
SLC29A2	Slc29a2
ETV7	
GTF2IP23	
HAO1	Hao1
RNU6-1254P	Gm26062
RNU6-1254P	Gm24655
RPL31P38	
SPHK1	Sphk1
JUND	Jund
SH2D4B	Sh2d4b
GIMAP2	
SMARCE1P4	
RPL39P38	
LSM4	Lsm4
VPS13B	Vps13b
GIMAP1	Gimap1
LINC01934	
RAPGEF6	Rapgef6
TMX4	Tmx4
ANTXRL	Antxrl
GIMAP1-GIMAP5	
ARHGAP9	Arhgap9
GIMAP3P	
BET1P1	
TMEM176A	Tmem176a
GPR132	
TMX4-AS1	
KIAA2012-AS1	
NEMP2-DT	
PHKBP1	
PLCB1-IT1	
RNU105B	Gm22053
PGPEP1	Pgpep1
SYT15B	Syt15
PLCB1	Plcb1
LY75	Ly75
ITPK1P1	
UBA1	Uba1
JAG2	Jag2
AGAP5	
SLC35A3	Slc35a3
LRRC25	Lrrc25
UBE2O	Ube2o
DNAJC25	Dnajc25
SSBP4	Ssbp4
LBX1	Lbx1
FAM25G	Fam25c
DNAJC25-GNG10	
SPADH	
GNG10	Gng10
LINC02680	
ETV7-AS1	
ADAM12	Adam12
BRD9P1	
RNU1-84P	
ADGB-DT	
RNA5SP239	
ST7-AS1	
RPL7P49	
RNU6-906P	Gm25047
KATNBL1P6	
	Gm55212
ST7-OT4	
CYGB	Cygb
PACS1	Pacs1
CMTR1	Cmtr1
RNU6-1013P	
UGCG	Ugcg
TPM3P1	
MTND5P30	
PRCD	
ITPRID2-DT	
MIR6132	
OR7E28P	
ST7-AS2	
SNHG31	
FAM133DP	
CCDC167	Ccdc167
C1QL2	C1ql2
MIR4668	
	Gm55218
SHOC1	Shoc1
MIR4462	
ELF2P4	
MTND4P6	
MTCYBP6	
MDGA1	Mdga1
SPOPL-DT	
RN7SL771P	
ADCK2	Adck2
SNORD1C	Gm24253
SNORD1C	Snord1b
SNORD1C	Snord1c
SNORD1B	
SNORD1A	Snord1a
ST6GALNAC2	St6galnac2
GTF2A1L	Gtf2a1l
MIR6765	
PACS2	Pacs2
KLF3P2	
FBXO45	Fbxo45
IGF2BP2-AS1	
NDUFB2	Ndufb2
SIRT5	Sirt5
ISYNA1	Isyna1
HRG-AS1	
ST6GALNAC1	St6galnac1
DAGLA	Dagla
